_id,school,degree,startDate,endDate,type,inProgress,cv,createdAt,updatedAt,__v,endMonth,endYear,startMonth,startYear,description
69821516239e62347930d072,ITEC,"Power BI, SQL Server y Python básico",,,Certificate,False,69821516239e62347930d06d,2026-02-03 15:32:38.373,2026-02-03 15:32:38.373,0,,,,,
69821516239e62347930d071,UNIVERSIDAD NACIONAL DE TRUJILLO,Ingeniería Industrial,,,Bachelor,True,69821516239e62347930d06d,2026-02-03 15:32:38.373,2026-02-03 15:32:38.373,0,,,,,
69821516239e62347930d073,UNI,"Excel con Macros, Análisis de datos con Excel, Gestión de proyectos bajo el enfoque PMI",,,Certificate,False,69821516239e62347930d06d,2026-02-03 15:32:38.373,2026-02-03 15:32:38.373,0,,,,,
69821d64239e62347930d0b6, Manuel Ramírez Barinaga,Educación primaria y secundaria ,,,Student,False,697d671a16d82c5ef7ff77e7,2026-02-03 16:08:04.361,2026-04-19 07:22:11.952,0,12.0,2018.0,3.0,2012.0,
69838b8043090c4710c3acf4,Universidad Privada del Norte,Ingeniería de Sistemas Somputacionales,,,Student,True,6981ffb4239e62347930d008,2026-02-04 18:10:08.715,2026-02-04 18:10:08.715,0,,,8.0,2024.0,
6983909843090c4710c3ad76,Universidad Peruana de Ciencias Aplicadas,Comunicación y Marketing - Bachiller,,,Bachelor,False,693da2933d5cc7809ad56033,2026-02-04 18:31:52.232,2026-02-04 18:44:34.946,0,12.0,2025.0,3.0,2021.0,
698390c843090c4710c3ad81,Tecnológico de Monterrey,Planificación Estratégica de Marketing Digital ,,,Certificate,False,693da2933d5cc7809ad56033,2026-02-04 18:32:40.354,2026-02-04 18:32:40.354,0,11.0,2024.0,3.0,2024.0,
698390f843090c4710c3ad8c,University of Pennsylvania,Positive Psychology,,,Certificate,False,693da2933d5cc7809ad56033,2026-02-04 18:33:28.345,2026-02-04 18:33:28.345,0,6.0,2022.0,4.0,2022.0,
6983e4f643090c4710c3b0de,Universidad Privada Del Norte,Administración y Marketing,,,Student,True,6983e4f643090c4710c3b0da,2026-02-05 00:31:50.400,2026-02-05 00:31:50.400,0,,2025.0,,2022.0,Estudiante de Administración y Marketing | Comprometido con el aprendizaje y la innovación
6983fe9643090c4710c3b262,Universidad Nacional de Trujillo,Ingenieria Agronomica,,,Student,True,69797065b091f4fd95fc1515,2026-02-05 02:21:10.420,2026-02-05 02:21:10.420,0,,,5.0,2021.0,
6984004543090c4710c3b2c9,Universidad César Vallejo,Estudiante de Arquitectura,,,Student,True,6984004443090c4710c3b2c5,2026-02-05 02:28:21.126,2026-02-05 02:28:21.126,0,,,,2021.0,Estudiante de Arquitectura — 2021 – Actualidad
698408bc43090c4710c3b3f3,aaa,aaa,,,Bachelor,False,6984089c43090c4710c3b3e7,2026-02-05 03:04:28.341,2026-02-05 03:04:28.341,0,7.0,2026.0,7.0,2022.0,
6984118943090c4710c3b4df,Universidad Tecnológica del Perú ,Ingeniería de Sistemas e Informática,,,Student,True,69840e0743090c4710c3b4a3,2026-02-05 03:42:01.133,2026-02-12 15:46:19.755,0,,,3.0,2022.0,
6984c22604f558ae0816c316,Universidad Científica del Sur,Ingeniería Empresarial y de Sistemas,,,Student,True,6984c22504f558ae0816c312,2026-02-05 16:15:34.302,2026-02-05 16:17:10.706,0,,,3.0,2023.0,"Estudiante de Ingeniería Empresarial y de Sistemas, proactivo y empático, con fuerte orientación al cliente y vocación de servicio."
69850d4304f558ae0816c63f,Asociación Innpulsa Turismo,El Desarrollo del Turismo en las Zonas Rurales del Perú,,,Certificate,False,697ad40ce64709bef69316a5,2026-02-05 21:36:03.455,2026-02-05 21:36:03.455,0,2.0,2024.0,1.0,2024.0,
698516bd04f558ae0816c69e,Universidad Nacional de Piura,Economía,,,Bachelor,False,698516bc04f558ae0816c69a,2026-02-05 22:16:29.224,2026-02-05 22:24:49.500,0,1.0,2026.0,8.0,2020.0,10mo Ciclo
698516bd04f558ae0816c69f,Harvard Business School,Aspire Leaders Program (ALP) - Cohort 5,,,Certificate,False,698516bc04f558ae0816c69a,2026-02-05 22:16:29.224,2026-02-05 22:28:34.108,0,12.0,2025.0,10.0,2025.0,
69851fac04f558ae0816c859,Universidad de Lima,Ingenieria Industrial,,,Student,True,69851edb04f558ae0816c842,2026-02-05 22:54:36.615,2026-02-05 22:54:36.615,0,,,4.0,2025.0,
698536b804f558ae0816c924,Universidad Tecnológica del Perú,Adm. Negocios Internacionales,,,Student,True,698536b804f558ae0816c920,2026-02-06 00:32:56.860,2026-02-06 00:32:56.860,0,,,3.0,2023.0,"Estudiante de Administración de Negocios Internacionales en séptimo ciclo. Con interés en las áreas de finanzas, logística y gestión de clientes. Me destaco por mi capacidad analítica, comunicación asertiva y pensamiento organizado. Busco aportar iniciativa, responsabilidad y una visión global que contribuya al logro de los objetivos del equipo."
698536b804f558ae0816c926,Grupo Romero (Campus Romero),Administración de las Relaciones con los Clientes (CRM),,,Certificate,False,698536b804f558ae0816c920,2026-02-06 00:32:56.860,2026-02-06 00:32:56.860,0,,,1.0,2026.0,"Especialización en estrategias de fidelización, gestión de base de datos y optimización de la experiencia del cliente."
698536b804f558ae0816c925,Grupo Romero (Campus Romero),Análisis Financiero,,,Certificate,False,698536b804f558ae0816c920,2026-02-06 00:32:56.860,2026-02-06 00:32:56.860,0,,,1.0,2026.0,"Capacitación en interpretación de indicadores económicos, estados financieros y herramientas para la toma de decisiones corporativas."
698538c204f558ae0816c98c,SPARTAN INTERNATIONAL ACADEMY,ESPECIALISTA EN GESTION ESTRATEGICA DE INDICADORES PARA EL CONTRO DE CALIDAD,,,Diploma,False,697138cbe4f81e18f9196b7a,2026-02-06 00:41:38.721,2026-02-12 00:33:27.533,0,2.0,2026.0,1.0,2026.0,
698552eb04f558ae0816ca3c,Universidad Nacional de Piura,Ingeniería Mecatrónica,,,Bachelor,False,698552ea04f558ae0816ca38,2026-02-06 02:33:15.201,2026-02-06 02:35:07.940,0,1.0,2026.0,8.0,2020.0,Egresado de la Carrera de Ingeniería Mecatrónica
6985705604f558ae0816cc8f,Universidad Católica De Santa María,Ingeniería Industrial,,,Student,True,69856d0304f558ae0816cc7c,2026-02-06 04:38:46.890,2026-02-06 04:38:46.890,0,,,3.0,2020.0,
698570cc04f558ae0816cc9a,Colegio De Los Sagrados Corazones,Formación Básica Regular,,,Student,False,69856d0304f558ae0816cc7c,2026-02-06 04:40:44.854,2026-02-06 04:40:44.854,0,12.0,2016.0,3.0,2005.0,
6986afcc86bd19df581b416a,Universidad Antonio Ruiz de Montoya,Administración con mención en Negocios internacionales,,,Bachelor,True,6986ae2786bd19df581b415e,2026-02-07 03:21:48.535,2026-02-28 04:05:51.876,0,,,3.0,2023.0,
69883a50f5075b4436319473,DeepLearning.AI,RAG & Agentic AI,,,Certificate,True,69883a4ff5075b443631946b,2026-02-08 07:25:04.168,2026-02-08 07:25:04.168,0,,,,2025.0,
69883a50f5075b4436319470,IBM Skills Network,IBM Generative AI Engineering,,,Certificate,True,69883a4ff5075b443631946b,2026-02-08 07:25:04.168,2026-02-08 07:25:04.168,0,,,,2025.0,
69883a50f5075b4436319472,DataPath Path AI Academy,AI Engineer,,,Certificate,True,69883a4ff5075b443631946b,2026-02-08 07:25:04.168,2026-02-08 07:25:04.168,0,,,,2025.0,
69883a50f5075b4436319471,IBM Skills Network,IBM Full Stack Software Developer,,,Certificate,True,69883a4ff5075b443631946b,2026-02-08 07:25:04.168,2026-02-08 07:25:04.168,0,,2025.0,,2024.0,
69883a50f5075b443631946f,Universidad Nacional de Ingeniería,Bachiller en Ingeniería Industrial,,,Bachelor,False,69883a4ff5075b443631946b,2026-02-08 07:25:04.167,2026-02-08 07:25:04.167,0,,2013.0,,2008.0,
698a37d7652fccceb0bdb8cf,,Sociología,,,Bachelor,False,6837577b525476adb3b8ec79,2026-02-09 19:39:03.196,2026-02-09 19:39:03.196,0,2.0,2025.0,8.0,2020.0,
698a4ae2652fccceb0bdb9e0,Universidad Privada del Norte,Administración de Empresa,,,Student,True,698a45ce652fccceb0bdb977,2026-02-09 21:00:18.798,2026-02-09 21:00:18.798,0,,,3.0,2023.0,
698a4cea652fccceb0bdba06,Enrique Guzmán Valle - la cantúta ,Agropecuaria ,,,Student,False,698a4828652fccceb0bdb9a3,2026-02-09 21:08:58.710,2026-02-09 21:08:58.710,0,6.0,2026.0,6.0,2019.0,
698a4faf652fccceb0bdbad0,Universidad Cesar Vallejo,Administración en Turismo y Hoteleria,,,Student,True,698a4871652fccceb0bdb9af,2026-02-09 21:20:47.973,2026-02-09 21:21:04.129,0,,,4.0,2024.0,
698a5437652fccceb0bdbc0b,Britanico,Ingles ,,,Student,True,698a4871652fccceb0bdb9af,2026-02-09 21:40:07.765,2026-02-09 21:40:07.765,0,,,11.0,2024.0,
698a57d8652fccceb0bdbd26,Consejos Iberoamericanos,Diplomado de Ecoturismo Sostenible,,,Diploma,False,698a57d7652fccceb0bdbd20,2026-02-09 21:55:36.090,2026-02-09 21:55:36.090,0,10.0,2024.0,6.0,2024.0,Diplomado de Ecoturismo Sostenible
698a57d8652fccceb0bdbd25,Comisión de Promoción del Perú para la Exportación y el Turismo - PROMPERÚ,El ABC del Turismo Sostenible,,,Certificate,False,698a57d7652fccceb0bdbd20,2026-02-09 21:55:36.090,2026-02-09 21:55:36.090,0,2.0,2025.0,1.0,2025.0,El ABC del Turismo Sostenible
698a57d8652fccceb0bdbd27,Asociación Innpulsa Turismo,El Desarrollo del Turismo en las Zonas Rurales del Perú,,,Certificate,False,698a57d7652fccceb0bdbd20,2026-02-09 21:55:36.090,2026-02-09 21:55:36.090,0,2.0,2024.0,1.0,2024.0,El Desarrollo del Turismo en las Zonas Rurales del Perú
698a57d8652fccceb0bdbd24,Universidad Nacional Mayor de San Marcos,Administración de Turismo - VI ciclo,,,Student,True,698a57d7652fccceb0bdbd20,2026-02-09 21:55:36.090,2026-02-19 16:01:27.852,0,,,4.0,2023.0,Estudiante de Administración de Turismo - DÉCIMO SUPERIOR
698a57d8652fccceb0bdbd28,Academia Diplomática del Perú Javier Pérez de Cuéllar & Fundación Académica de Diplomáticos del Perú,Taller de Etiqueta de Mesa para Ejecutivos,,,Certificate,False,698a57d7652fccceb0bdbd20,2026-02-09 21:55:36.090,2026-02-09 21:55:36.090,0,12.0,2022.0,11.0,2022.0,Taller de Etiqueta de Mesa para Ejecutivos
698b621feb8e40e448e660dc,UNI,Power BI Intermedio,,,Certificate,False,68c0fb1617de33e9770fe58c,2026-02-10 16:51:43.849,2026-03-02 17:47:26.245,0,2.0,2026.0,6.0,2025.0,
698b6241eb8e40e448e660eb,UNI,Fundamentos de Python Basico ,,,Certificate,False,68c0fb1617de33e9770fe58c,2026-02-10 16:52:17.840,2026-03-02 17:47:54.223,0,2.0,2026.0,6.0,2025.0,
698bbaed42821f6e9bc506af,ESAN,Curso de Especialización en Inteligencia Artificial aplicada a RRHH,,,Certificate,False,698bbaec42821f6e9bc506a8,2026-02-10 23:10:37.152,2026-02-10 23:10:37.152,0,,,,2025.0,
698bbaed42821f6e9bc506b1,Universidad Ricardo Palma,Programa de Especialización en Gestión de Proyectos (PMI),,,Certificate,False,698bbaec42821f6e9bc506a8,2026-02-10 23:10:37.152,2026-02-10 23:10:37.152,0,,,,2016.0,
698bbaed42821f6e9bc506b0,EDEX CENTRUM PUCP,"Cursos de Coaching y Mentoring, Neuromarketing, Gestión de Recursos Humanos 3.0",,,Certificate,False,698bbaec42821f6e9bc506a8,2026-02-10 23:10:37.152,2026-02-10 23:10:37.152,0,,2024.0,,,
698bbaed42821f6e9bc506ae,Universidad Nacional Federico Villarreal,Psicología Organizacional,,,Bachelor,False,698bbaec42821f6e9bc506a8,2026-02-10 23:10:37.152,2026-02-10 23:10:37.152,0,,2009.0,,2004.0,1er Puesto en el Congreso Latinoamericano de Estudiantes de Psicología
698bbaed42821f6e9bc506ac,Centrum Pontificia Universidad Católica del Perú,Maestría en Administración Estratégica de Empresas (MBA),,,Master,False,698bbaec42821f6e9bc506a8,2026-02-10 23:10:37.152,2026-02-10 23:10:37.152,0,,2022.0,,2019.0,"1er Puesto de la promoción, Miembro Honorario de la Sociedad Beta Gamma Sigma – Capítulo Perú"
698bbaed42821f6e9bc506ad,EADA Business School (España),Máster en Innovación y Sostenibilidad,,,Master,False,698bbaec42821f6e9bc506a8,2026-02-10 23:10:37.152,2026-02-10 23:10:37.152,0,,,,2020.0,
698bc4e142821f6e9bc5086b,Educación Superior,Curso de Electricidad Domiciliaria,,,Other,False,698bc37242821f6e9bc507c8,2026-02-10 23:53:05.654,2026-02-10 23:53:31.855,0,,,,,
698c8f6b0942cd6cf2808d86,Beca Romero ,Recursos Humanos ,,,Certificate,True,68c49c2a448bb540da2b0f2e,2026-02-11 14:17:15.417,2026-02-11 14:17:15.417,0,,,2.0,2026.0,
698cae410942cd6cf2808f89,Saco Oliveros,Educación secundaria,,,Other,False,698cae410942cd6cf2808f84,2026-02-11 16:28:49.725,2026-02-11 16:28:49.725,0,,2024.0,,2022.0,Educación secundaria.
698cae410942cd6cf2808f88,Universidad Privada Del Norte,Administración y Marketing,,,Bachelor,True,698cae410942cd6cf2808f84,2026-02-11 16:28:49.724,2026-02-11 16:28:49.724,0,,,,2025.0,Estudiante de Administración y Marketing en la Universidad Privada del Norte.
698d6d560942cd6cf2809899,ESAN University,Administración & Marketing,,,Bachelor,True,698d6d560942cd6cf2809895,2026-02-12 06:04:06.721,2026-02-12 06:04:06.721,0,,,3.0,2022.0,Perteneciente al 10° superior de los estudiantes de la carrera.
698d6d560942cd6cf280989a,Instituto Universitário de Lisboa,Administración & Marketing,,,Bachelor,False,698d6d560942cd6cf2809895,2026-02-12 06:04:06.721,2026-02-12 06:04:06.721,0,1.0,2025.0,9.0,2024.0,Receptor de la Beca Erasmus KA107 para un semestre de Intercambio Internacional. Promedio obtenido en dicho semestre: 15.6.
698deb72460447db598039a7,Instituto de Educación Superior Privado TECSUP,Diseño y Desarrollo de Software,,,Student,True,698deb72460447db598039a4,2026-02-12 15:02:10.926,2026-02-12 15:04:49.460,0,3.0,2023.0,6.0,2023.0,Estudiante de 5to ciclo de la carrera de Diseño y Desarrollo de Software en TECSUP.
698deb72460447db598039a8,TECSUP,Nivel intermedio de CSS,,,Certificate,False,698deb72460447db598039a4,2026-02-12 15:02:10.927,2026-02-12 15:05:15.834,0,7.0,2024.0,6.0,2024.0,Nivel intermedio de CSS.
698deb72460447db598039ac,TECSUP,Nivel básico de ReactJS,,,Certificate,False,698deb72460447db598039a4,2026-02-12 15:02:10.929,2026-02-12 15:06:27.497,0,12.0,2025.0,11.0,2025.0,Nivel básico de ReactJS.
698deb72460447db598039ad,Cisco Network Academy,Nivel básico de Tailwind CSS,,,Certificate,False,698deb72460447db598039a4,2026-02-12 15:02:10.930,2026-02-12 15:05:58.871,0,3.0,2025.0,12.0,2024.0,Nivel básico de Tailwind CSS.
698deb72460447db598039ab,TECSUP,Nivel intermedio de SQL,,,Certificate,False,698deb72460447db598039a4,2026-02-12 15:02:10.928,2026-02-12 15:06:48.543,0,5.0,2024.0,4.0,2024.0,Nivel intermedio de SQL.
6993994cd911603ceb771902,PEDRO MERCEDES UREÑA,Primaria,,,Other,False,6993994bd911603ceb7718ff,2026-02-16 22:25:16.100,2026-02-16 22:25:16.100,0,12.0,2010.0,3.0,2006.0,
6993994cd911603ceb771903,PEDRO MERCEDES UREÑA,Secundaria,,,Other,False,6993994bd911603ceb7718ff,2026-02-16 22:25:16.100,2026-02-16 22:25:16.100,0,12.0,2016.0,3.0,2011.0,
6993994cd911603ceb771904,UNIVERSIDAD NACIONAL DE TRUJILLO,Ciencias de la Comunicación,,,Student,True,6993994bd911603ceb7718ff,2026-02-16 22:25:16.100,2026-02-16 22:28:47.010,0,,,4.0,2025.0,Segundo ciclo capacitación
6993994cd911603ceb771905,RUFLASI SECURITY SAC,Certificado de Capacitación,,,Certificate,False,6993994bd911603ceb7718ff,2026-02-16 22:25:16.100,2026-02-16 22:30:47.625,0,12.0,2020.0,11.0,2020.0,Formación básica en Seguridad para prestación de Servicio de Vigilancia Privada.
6997434ddf4d62290aa4f015,Universidad Nacional de Trujillo,Ciencias Biológicas,,,Student,True,69974109df4d62290aa4efb8,2026-02-19 17:07:25.945,2026-02-19 17:07:25.945,0,,,4.0,2023.0,
699786e761b235ecac644f19,Universidad Privada Antenor Orrego,Comunicación y Medios Digitales,,,Bachelor,True,699786e761b235ecac644f14,2026-02-19 21:55:51.767,2026-02-19 23:17:11.572,0,,,4.0,2021.0,
699786e761b235ecac644f1a,Centro Peruano Americano El Cultural,Curso de Inglés,,,Certificate,False,699786e761b235ecac644f14,2026-02-19 21:55:51.767,2026-02-19 22:29:06.715,0,10.0,2019.0,1.0,2016.0,
6997a09a61b235ecac64517d,Universidad Tecnológica de los Andes,Bachiller en Ingeniería Civil,,,Bachelor,False,6997a09961b235ecac645179,2026-02-19 23:45:30.551,2026-02-19 23:45:30.551,0,,,,,"Bachiller en Ingeniería Civil por la Universidad Tecnológica de los Andes, perteneciente al tercio superior."
699a6152e28df098503b4d41,Universidad Privada del Norte,Economía y Negocios Internacionales,,,Student,True,699a5a73e28df098503b4d35,2026-02-22 01:52:18.015,2026-02-22 01:52:18.015,0,,,8.0,2022.0,
699a64d3e28df098503b4d4d,IDAT,Ofimática Empresarial,,,Certificate,False,699a5a73e28df098503b4d35,2026-02-22 02:07:15.956,2026-02-22 02:07:15.956,0,5.0,2021.0,1.0,2021.0,
699a651be28df098503b4d58,Universidad Privada del Norte,Inglés,,,Student,True,699a5a73e28df098503b4d35,2026-02-22 02:08:27.491,2026-02-22 02:08:27.491,0,,,1.0,2026.0,
699c8821081513d3ed92f25b,Universidad Nacional de Tumbes,Economía,,,Bachelor,False,699c84d8081513d3ed92f234,2026-02-23 17:02:25.165,2026-02-23 17:02:25.165,0,2.0,2026.0,11.0,2020.0,
699c8e01081513d3ed92f28d,UNIVERSIDAD NACIONAL DE INGENERÍA,FUNDAMENTOS DE PROYECTOS DE INVERSIÓN PÚBLICA,,,Certificate,False,699c84d8081513d3ed92f234,2026-02-23 17:27:29.443,2026-02-23 17:27:29.443,0,11.0,2024.0,10.0,2024.0,
699e0d897cc99f0e587d110a,Universidad Nacional de Ingenieria (UNI),"Seguridad, Salud Ocupacional y Medioambiente (SSOMA)",,,Certificate,False,6890321131cfb7af211fdb9c,2026-02-24 20:43:53.502,2026-05-14 01:37:28.360,0,4.0,2026.0,1.0,2026.0,
699e10ff7cc99f0e587d11ce,GESCONVIAL," Costos, Presupuestos y Programación de Obras con S10 y MS Project",,,Certificate,False,6890321131cfb7af211fdb9c,2026-02-24 20:58:39.037,2026-02-24 20:58:39.037,0,12.0,2025.0,11.0,2025.0,
699e8a377cc99f0e587d15f4,Connection Advanced,INTRODUCCIÓN A SAP S/4HANA + SAP FIORI,,,Certificate,False,6924e2ac23da6497c2db9e92,2026-02-25 05:35:51.063,2026-03-17 16:13:34.217,0,2.0,2026.0,1.0,2026.0,
699e8a6f7cc99f0e587d1605,Connection Advanced,SAP S/4 HANA MM GESTIÓN DE LOGÍSTICA Y MATERIALES,,,Certificate,True,6924e2ac23da6497c2db9e92,2026-02-25 05:36:47.292,2026-03-17 16:13:43.061,0,,,2.0,2026.0,
699f2873260c672b7d3919e8,Universidad de Ciencias Empresariales y Sociales (UCES),Licenciatura en Administración de empresas,,,Bachelor,True,699f2873260c672b7d3919e4,2026-02-25 16:50:59.392,2026-02-25 16:50:59.392,0,,2024.0,,2015.0,
699f3105260c672b7d391cfd,JUAN MANUEL ITURREGUI,Secundaria,,,Other,False,699f3105260c672b7d391cf9,2026-02-25 17:27:33.607,2026-02-25 17:27:33.607,0,12.0,2020.0,3.0,2016.0,Educación secundaria completa en Juan Manuel Iturregui.
699f3105260c672b7d391cfe,UNIVERSIDAD TECNOLÓGICA DEL PERÚ,Administración de Negocios Internacionales,,,Bachelor,True,699f3105260c672b7d391cf9,2026-02-25 17:27:33.607,2026-02-25 17:27:33.607,0,12.0,2025.0,3.0,2021.0,Estudios en Administración de Negocios Internacionales.
699f3105260c672b7d391cff,ICPNA – Instituto Cultural Peruano Norteamericano,Inglés,,,Certificate,True,699f3105260c672b7d391cf9,2026-02-25 17:27:33.607,2026-02-25 17:27:33.607,0,,,3.0,,Curso de inglés en ICPNA.
699f31df260c672b7d391e22,Power BI,Certificación,,,Certificate,True,699f31df260c672b7d391e1e,2026-02-25 17:31:11.289,2026-02-25 17:31:11.289,0,,2025.0,12.0,,Certificación en Power BI.
699f31df260c672b7d391e21,Universidad Tecnológica del Perú,Ingeniería Industrial,,,Bachelor,True,699f31df260c672b7d391e1e,2026-02-25 17:31:11.289,2026-02-25 17:31:11.289,0,,,,2022.0,Estudiante de Ingeniería Industrial con interés en el área de Logística y Operaciones.
699f32e3260c672b7d391f7d,Universidad Tecnológica del Perú,Ingeniería Industrial,,,Student,True,699f32e3260c672b7d391f79,2026-02-25 17:35:31.614,2026-02-25 20:44:44.221,0,,,3.0,2022.0,Estudiante de Ingeniería Industrial con interés en el área de Logística y Operaciones.
699f32e3260c672b7d391f7e,Power BI,Certificate,,,Certificate,True,699f32e3260c672b7d391f79,2026-02-25 17:35:31.615,2026-02-25 20:44:58.257,0,,2025.0,12.0,2025.0,Curso de Power BI.
699f6a71260c672b7d3927d7,Universidad Tecnológica del Perú (UTP),Ingeniería de Sistemas e informática,,,Student,True,699f6a71260c672b7d3927d3,2026-02-25 21:32:33.464,2026-02-25 22:08:58.144,0,,,3.0,2022.0,"Estudiante de Ingeniería de Sistemas en el 7mo ciclo con conocimientos sólidos en hardware, software, redes y soporte técnico."
699f7404260c672b7d392a4c,Universidad Tecnológica del Perú (UTP),Introduction to Cybersecurity,,,Certificate,False,699f6a71260c672b7d3927d3,2026-02-25 22:13:24.096,2026-02-25 22:13:24.096,0,,,,,
699f742d260c672b7d392a5b,Universidad Tecnológica del Perú (UTP),tgrt,,,Certificate,False,699f6a71260c672b7d3927d3,2026-02-25 22:14:05.071,2026-02-25 22:14:05.071,0,,,,,
699f7c63260c672b7d392aa2,Coderhouse,Growth Marketing Digital,,,Certificate,False,699f7c63260c672b7d392a9d,2026-02-25 22:49:07.902,2026-02-25 22:52:38.260,0,6.0,2023.0,4.0,2023.0,
699f7c63260c672b7d392aa1,Universidad Peruana de Ciencias Aplicadas (UPC),Administración y Marketing,,,Student,True,699f7c63260c672b7d392a9d,2026-02-25 22:49:07.902,2026-02-25 22:50:13.534,0,,,3.0,2019.0,10.º ciclo – En curso
699f7c63260c672b7d392aa3,CCD,Especialización en análisis de datos e inteligencia aritficial,,,Certificate,True,699f7c63260c672b7d392a9d,2026-02-25 22:49:07.902,2026-02-25 22:56:03.737,0,5.0,2025.0,1.0,2026.0,
699f7c63260c672b7d392aa4,Coursera,Gestión de Marca,,,Certificate,False,699f7c63260c672b7d392a9d,2026-02-25 22:49:07.902,2026-02-25 22:53:25.632,0,11.0,2025.0,8.0,2025.0,
699f861e260c672b7d392dea,Centro de Informática UCH,Ofimática Completa,,,Certificate,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2013.0,Ofimática Completa.
699f861e260c672b7d392de8,ONG AMAAC PERÚ,Relaciones Públicas,,,Other,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,,Practicante Relaciones Públicas - Ciclo concluido.
699f861e260c672b7d392de9,Universidad Ciencias y Humanidades,Computación e Informática,,,Diploma,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2015.0,Técnico en Computación e Informática – Ciclo concluido.
699f861e260c672b7d392deb,Centro de Informática UCH,Community Management,,,Certificate,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2013.0,Community Management.
699f861e260c672b7d392dee,Universidad Privada del Norte,Cómo afrontar los problemas de Imagen de una Empresa,,,Other,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2019.0,Conferencia: (Cómo afrontar los problemas de Imagen de una Empresa).
699f861e260c672b7d392ded,Universidad Privada del Norte,Gestión de Crisis y Media Training,,,Other,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2019.0,Taller de Gestión de Crisis y Media Training.
699f861e260c672b7d392de7,Universidad Privada del Norte,Comunicación Corporativa,,,Bachelor,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2024.0,Egresado de Comunicación Corporativa – Ciclo concluido.
699f861e260c672b7d392dec,Centro de Informática UCH,Creación de página web para ofrecer productos y servicios,,,Certificate,False,699f861e260c672b7d392de3,2026-02-25 23:30:38.505,2026-02-25 23:30:38.505,0,,,,2013.0,Creación de página web para ofrecer productos y servicios.
699f98a4260c672b7d392f91,Instituto de educación superior Cibertec,Mecatrónica Industrial,,,Bachelor,False,699f98a3260c672b7d392f8d,2026-02-26 00:49:40.235,2026-02-26 00:49:40.235,0,,2023.0,,2021.0,Perteneciente al quinto superior
699f98a4260c672b7d392f92,Universidad Peruana de Ciencias Aplicadas - UPC,Ingeniería de Sistemas,,,Bachelor,True,699f98a3260c672b7d392f8d,2026-02-26 00:49:40.235,2026-02-26 00:49:40.235,0,,,,2025.0,
699fa9c2260c672b7d393074,Universidad Tecnológica del Perú,Derecho,,,Other,True,699fa9c1260c672b7d393070,2026-02-26 02:02:42.147,2026-02-26 02:02:42.147,0,,2026.0,,2022.0,10° ciclo
699fd09e260c672b7d3931f6,Institución Educativa 'Madre Teresa de la Paz',Primary Studies,,,Other,False,699fd09e260c672b7d3931f0,2026-02-26 04:48:30.365,2026-02-26 04:48:30.365,0,,2016.0,,2011.0,Estudios Primarios
699fd09e260c672b7d3931f5,Universidad Privada del Norte,Economía y Negocios Internacionales,,,Bachelor,True,699fd09e260c672b7d3931f0,2026-02-26 04:48:30.365,2026-02-26 04:48:30.365,0,,,,2022.0,Estudios Superiores
699fd09e260c672b7d3931f4,Technology Schools,Secondary Studies,,,Other,False,699fd09e260c672b7d3931f0,2026-02-26 04:48:30.365,2026-02-26 04:48:30.365,0,,2021.0,,2017.0,Estudios Secundarios
699fdd1e58647c16d3d0fa16,Universidad Privada del Norte,Economía y Negocios Internacionales,,,Student,True,699fd4d4260c672b7d3932a7,2026-02-26 05:41:50.339,2026-02-26 05:41:50.339,0,,,8.0,2022.0,
69a059c926c2319410cd48cb,Universidad César Vallejo,Ciencias de la Comunicación,,,Bachelor,False,69a059c826c2319410cd48c7,2026-02-26 14:33:45.167,2026-02-26 14:33:45.167,0,12.0,2014.0,3.0,2010.0,Beca CAP
69a059c926c2319410cd48d0,Fundación Romero,Análisis Digital con Google Analytics,,,Certificate,False,69a059c826c2319410cd48c7,2026-02-26 14:33:45.167,2026-02-26 14:41:14.565,0,3.0,2024.0,2.0,2024.0,
69a059c926c2319410cd48ce,Flash Afiliados,Marketing Digital | Community Manager,,,Certificate,True,69a059c826c2319410cd48c7,2026-02-26 14:33:45.167,2026-02-26 14:40:28.452,0,,,2.0,2022.0,Seminarios Online
69a059c926c2319410cd48cd,Municipalidad Metropolitana de Lima,"Introducción a Herramientas Digitales, Creación de Contenido para las Redes Sociales, Medios de Pagos Digitales y Comercio Electrónico",,,Certificate,False,69a059c826c2319410cd48c7,2026-02-26 14:33:45.167,2026-02-26 14:45:18.677,0,12.0,2021.0,11.0,2021.0,Programa Digitaliza tu MYPE
